集計年,都道府県コード,都道府県名,地域コード,地域名,国コード,国名,産業大分類コード,産業大分類名,現地法人企業数（社）
2013,27,大阪府,2,ヨーロッパ州,215,スイス,I,卸売業，小売業,4
2013,27,大阪府,2,ヨーロッパ州,215,スイス,K,不動産業，物品賃貸業,1
2013,27,大阪府,2,ヨーロッパ州,215,スイス,L,学術研究，専門・技術サービス業,1
2013,27,大阪府,2,ヨーロッパ州,217,ポルトガル,I,卸売業，小売業,1
2013,27,大阪府,2,ヨーロッパ州,218,スペイン,E,製造業,4
2013,27,大阪府,2,ヨーロッパ州,218,スペイン,I,卸売業，小売業,4
2013,27,大阪府,2,ヨーロッパ州,218,スペイン,N,生活関連サービス業，娯楽業,1
2013,27,大阪府,2,ヨーロッパ州,218,スペイン,O,教育，学習支援業,1
2013,27,大阪府,2,ヨーロッパ州,220,イタリア,E,製造業,5
2013,27,大阪府,2,ヨーロッパ州,220,イタリア,F,電気・ガス・熱供給・水道業,1
2013,27,大阪府,2,ヨーロッパ州,220,イタリア,I,卸売業，小売業,13
2013,27,大阪府,2,ヨーロッパ州,220,イタリア,R,サービス業（他に分類されないもの）,1
2013,27,大阪府,2,ヨーロッパ州,222,フィンランド,E,製造業,2
2013,27,大阪府,2,ヨーロッパ州,222,フィンランド,I,卸売業，小売業,2
2013,27,大阪府,2,ヨーロッパ州,223,ポーランド,E,製造業,8
2013,27,大阪府,2,ヨーロッパ州,223,ポーランド,I,卸売業，小売業,3
2013,27,大阪府,2,ヨーロッパ州,224,ロシア,E,製造業,2
2013,27,大阪府,2,ヨーロッパ州,224,ロシア,I,卸売業，小売業,2
2013,27,大阪府,2,ヨーロッパ州,224,ロシア,K,不動産業，物品賃貸業,1
2013,27,大阪府,2,ヨーロッパ州,225,オーストリア,E,製造業,1
2013,27,大阪府,2,ヨーロッパ州,225,オーストリア,I,卸売業，小売業,3
2013,27,大阪府,2,ヨーロッパ州,227,ハンガリー,E,製造業,3
2013,27,大阪府,2,ヨーロッパ州,227,ハンガリー,I,卸売業，小売業,1
2013,27,大阪府,2,ヨーロッパ州,234,トルコ,E,製造業,3
2013,27,大阪府,2,ヨーロッパ州,234,トルコ,I,卸売業，小売業,1
2013,27,大阪府,2,ヨーロッパ州,238,ウクライナ,I,卸売業，小売業,1
2013,27,大阪府,2,ヨーロッパ州,241,クロアチア,I,卸売業，小売業,1
2013,27,大阪府,2,ヨーロッパ州,245,チェコ,E,製造業,6
2013,27,大阪府,2,ヨーロッパ州,245,チェコ,I,卸売業，小売業,4
2013,27,大阪府,2,ヨーロッパ州,246,スロバキア,E,製造業,2
2013,27,大阪府,3,北アメリカ州,302,カナダ,E,製造業,7
2013,27,大阪府,3,北アメリカ州,302,カナダ,I,卸売業，小売業,12
2013,27,大阪府,3,北アメリカ州,302,カナダ,L,学術研究，専門・技術サービス業,1
2013,27,大阪府,3,北アメリカ州,302,カナダ,O,教育，学習支援業,1
2013,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,A,農業，林業,2
2013,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,D,建設業,4
2013,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,E,製造業,126
2013,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,F,電気・ガス・熱供給・水道業,3
2013,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,G,情報通信業,3
2013,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,H,運輸業，郵便業,10
2013,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,I,卸売業，小売業,121
2013,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,J,金融業，保険業,5
2013,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,K,不動産業，物品賃貸業,5
2013,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,L,学術研究，専門・技術サービス業,33
2013,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,M,宿泊業，飲食サービス業,2
2013,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,N,生活関連サービス業，娯楽業,1
2013,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,O,教育，学習支援業,1
2013,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,R,サービス業（他に分類されないもの）,5
2013,27,大阪府,3,北アメリカ州,305,メキシコ,E,製造業,16
2013,27,大阪府,3,北アメリカ州,305,メキシコ,H,運輸業，郵便業,1
2013,27,大阪府,3,北アメリカ州,305,メキシコ,I,卸売業，小売業,14
2013,27,大阪府,3,北アメリカ州,305,メキシコ,O,教育，学習支援業,1
2013,27,大阪府,3,北アメリカ州,305,メキシコ,R,サービス業（他に分類されないもの）,1
2013,27,大阪府,3,北アメリカ州,309,エルサルバドル,E,製造業,1
2013,27,大阪府,3,北アメリカ州,312,パナマ,H,運輸業，郵便業,8
2013,27,大阪府,3,北アメリカ州,312,パナマ,I,卸売業，小売業,4
2013,27,大阪府,3,北アメリカ州,312,パナマ,R,サービス業（他に分類されないもの）,1
2013,27,大阪府,3,北アメリカ州,315,バハマ,H,運輸業，郵便業,3
2013,27,大阪府,3,北アメリカ州,324,プエルトリコ(米),I,卸売業，小売業,1
2013,27,大阪府,3,北アメリカ州,328,ケイマン諸島(英),H,運輸業，郵便業,6
2013,27,大阪府,4,南アメリカ州,401,コロンビア,O,教育，学習支援業,1
2013,27,大阪府,4,南アメリカ州,402,ベネズエラ,I,卸売業，小売業,1
2013,27,大阪府,4,南アメリカ州,407,ペルー,E,製造業,1
2013,27,大阪府,4,南アメリカ州,409,チリ,I,卸売業，小売業,1
2013,27,大阪府,4,南アメリカ州,409,チリ,O,教育，学習支援業,1
2013,27,大阪府,4,南アメリカ州,410,ブラジル,A,農業，林業,1
2013,27,大阪府,4,南アメリカ州,410,ブラジル,E,製造業,14
2013,27,大阪府,4,南アメリカ州,410,ブラジル,G,情報通信業,1
2013,27,大阪府,4,南アメリカ州,410,ブラジル,I,卸売業，小売業,8
2013,27,大阪府,4,南アメリカ州,410,ブラジル,L,学術研究，専門・技術サービス業,1
2013,27,大阪府,4,南アメリカ州,410,ブラジル,O,教育，学習支援業,1
2013,27,大阪府,4,南アメリカ州,413,アルゼンチン,E,製造業,1
2013,27,大阪府,4,南アメリカ州,413,アルゼンチン,I,卸売業，小売業,1
2013,27,大阪府,4,南アメリカ州,413,アルゼンチン,L,学術研究，専門・技術サービス業,1
2013,27,大阪府,4,南アメリカ州,413,アルゼンチン,O,教育，学習支援業,1
2013,27,大阪府,5,アフリカ州,510,セネガル,I,卸売業，小売業,1
2013,27,大阪府,5,アフリカ州,524,ナイジェリア,D,建設業,1
2013,27,大阪府,5,アフリカ州,543,タンザニア,E,製造業,1
2013,27,大阪府,5,アフリカ州,551,南アフリカ共和国,I,卸売業，小売業,3
2013,27,大阪府,5,アフリカ州,551,南アフリカ共和国,O,教育，学習支援業,1
2013,27,大阪府,6,大洋州,601,オーストラリア,A,農業，林業,2
2013,27,大阪府,6,大洋州,601,オーストラリア,C,鉱業，採石業，砂利採取業,8
2013,27,大阪府,6,大洋州,601,オーストラリア,D,建設業,2
2013,27,大阪府,6,大洋州,601,オーストラリア,E,製造業,7
2013,27,大阪府,6,大洋州,601,オーストラリア,F,電気・ガス・熱供給・水道業,2
2013,27,大阪府,6,大洋州,601,オーストラリア,I,卸売業，小売業,13
2013,27,大阪府,6,大洋州,601,オーストラリア,J,金融業，保険業,1
2013,27,大阪府,6,大洋州,601,オーストラリア,K,不動産業，物品賃貸業,1
2013,27,大阪府,6,大洋州,601,オーストラリア,O,教育，学習支援業,1
2013,27,大阪府,6,大洋州,601,オーストラリア,R,サービス業（他に分類されないもの）,1
2013,27,大阪府,6,大洋州,606,ニュージーランド,E,製造業,2
2013,27,大阪府,6,大洋州,606,ニュージーランド,I,卸売業，小売業,2
2013,28,兵庫県,1,アジア州,103,大韓民国,E,製造業,12
2013,28,兵庫県,1,アジア州,103,大韓民国,H,運輸業，郵便業,1
2013,28,兵庫県,1,アジア州,103,大韓民国,I,卸売業，小売業,9
2013,28,兵庫県,1,アジア州,103,大韓民国,L,学術研究，専門・技術サービス業,1
2013,28,兵庫県,1,アジア州,105,中華人民共和国,E,製造業,128
2013,28,兵庫県,1,アジア州,105,中華人民共和国,G,情報通信業,3
2013,28,兵庫県,1,アジア州,105,中華人民共和国,H,運輸業，郵便業,3
2013,28,兵庫県,1,アジア州,105,中華人民共和国,I,卸売業，小売業,44
2013,28,兵庫県,1,アジア州,105,中華人民共和国,L,学術研究，専門・技術サービス業,2
2013,28,兵庫県,1,アジア州,105,中華人民共和国,M,宿泊業，飲食サービス業,1
2013,28,兵庫県,1,アジア州,105,中華人民共和国,N,生活関連サービス業，娯楽業,1
2013,28,兵庫県,1,アジア州,105,中華人民共和国,R,サービス業（他に分類されないもの）,3
2013,28,兵庫県,1,アジア州,106,台湾,E,製造業,9
2013,28,兵庫県,1,アジア州,106,台湾,H,運輸業，郵便業,1
2013,28,兵庫県,1,アジア州,106,台湾,I,卸売業，小売業,9
2013,28,兵庫県,1,アジア州,106,台湾,L,学術研究，専門・技術サービス業,1
2013,28,兵庫県,1,アジア州,108,香港,D,建設業,1
2013,28,兵庫県,1,アジア州,108,香港,E,製造業,10
2013,28,兵庫県,1,アジア州,108,香港,H,運輸業，郵便業,4
2013,28,兵庫県,1,アジア州,108,香港,I,卸売業，小売業,21
2013,28,兵庫県,1,アジア州,108,香港,L,学術研究，専門・技術サービス業,4
2013,28,兵庫県,1,アジア州,108,香港,R,サービス業（他に分類されないもの）,2
2013,28,兵庫県,1,アジア州,110,ベトナム,E,製造業,11
2013,28,兵庫県,1,アジア州,110,ベトナム,G,情報通信業,1
2013,28,兵庫県,1,アジア州,110,ベトナム,L,学術研究，専門・技術サービス業,3
2013,28,兵庫県,1,アジア州,111,タイ,E,製造業,36
2013,28,兵庫県,1,アジア州,111,タイ,H,運輸業，郵便業,1
2013,28,兵庫県,1,アジア州,111,タイ,I,卸売業，小売業,11
2013,28,兵庫県,1,アジア州,111,タイ,L,学術研究，専門・技術サービス業,2
2013,28,兵庫県,1,アジア州,112,シンガポール,D,建設業,1
2013,28,兵庫県,1,アジア州,112,シンガポール,E,製造業,7
2013,28,兵庫県,1,アジア州,112,シンガポール,H,運輸業，郵便業,4
2013,28,兵庫県,1,アジア州,112,シンガポール,I,卸売業，小売業,12
2013,28,兵庫県,1,アジア州,112,シンガポール,R,サービス業（他に分類されないもの）,1
2013,28,兵庫県,1,アジア州,113,マレーシア,E,製造業,10
2013,28,兵庫県,1,アジア州,113,マレーシア,H,運輸業，郵便業,1
2013,28,兵庫県,1,アジア州,113,マレーシア,I,卸売業，小売業,6
2013,28,兵庫県,1,アジア州,117,フィリピン,E,製造業,9
2013,28,兵庫県,1,アジア州,117,フィリピン,K,不動産業，物品賃貸業,1
2013,28,兵庫県,1,アジア州,118,インドネシア,B,漁業,2
2013,28,兵庫県,1,アジア州,118,インドネシア,E,製造業,25
2013,28,兵庫県,1,アジア州,118,インドネシア,I,卸売業，小売業,4
2013,28,兵庫県,1,アジア州,120,カンボジア,H,運輸業，郵便業,1
2013,28,兵庫県,1,アジア州,122,ミャンマー,E,製造業,1
2013,28,兵庫県,1,アジア州,123,インド,D,建設業,1
2013,28,兵庫県,1,アジア州,123,インド,E,製造業,6
2013,28,兵庫県,1,アジア州,123,インド,I,卸売業，小売業,6
2013,28,兵庫県,1,アジア州,123,インド,L,学術研究，専門・技術サービス業,1
2013,28,兵庫県,1,アジア州,123,インド,R,サービス業（他に分類されないもの）,2
2013,28,兵庫県,1,アジア州,125,スリランカ,E,製造業,2
2013,28,兵庫県,1,アジア州,147,アラブ首長国連邦,I,卸売業，小売業,1
2013,28,兵庫県,2,ヨーロッパ州,202,ノルウェー,I,卸売業，小売業,2
2013,28,兵庫県,2,ヨーロッパ州,203,スウェーデン,I,卸売業，小売業,2
2013,28,兵庫県,2,ヨーロッパ州,204,デンマーク,I,卸売業，小売業,2
2013,28,兵庫県,2,ヨーロッパ州,205,英国,E,製造業,2
2013,28,兵庫県,2,ヨーロッパ州,205,英国,H,運輸業，郵便業,1
2013,28,兵庫県,2,ヨーロッパ州,205,英国,I,卸売業，小売業,6
2013,28,兵庫県,2,ヨーロッパ州,205,英国,K,不動産業，物品賃貸業,1
2013,28,兵庫県,2,ヨーロッパ州,206,アイルランド,E,製造業,1
2013,28,兵庫県,2,ヨーロッパ州,207,オランダ,E,製造業,1
2013,28,兵庫県,2,ヨーロッパ州,207,オランダ,I,卸売業，小売業,2
2013,28,兵庫県,2,ヨーロッパ州,207,オランダ,L,学術研究，専門・技術サービス業,2
2013,28,兵庫県,2,ヨーロッパ州,208,ベルギー,E,製造業,1
2013,28,兵庫県,2,ヨーロッパ州,210,フランス,E,製造業,3
2013,28,兵庫県,2,ヨーロッパ州,210,フランス,I,卸売業，小売業,4
2013,28,兵庫県,2,ヨーロッパ州,213,ドイツ,E,製造業,4
2013,28,兵庫県,2,ヨーロッパ州,213,ドイツ,H,運輸業，郵便業,1
2013,28,兵庫県,2,ヨーロッパ州,213,ドイツ,I,卸売業，小売業,8
2013,28,兵庫県,2,ヨーロッパ州,213,ドイツ,L,学術研究，専門・技術サービス業,1
2013,28,兵庫県,2,ヨーロッパ州,215,スイス,I,卸売業，小売業,1
2013,28,兵庫県,2,ヨーロッパ州,218,スペイン,E,製造業,1
2013,28,兵庫県,2,ヨーロッパ州,218,スペイン,I,卸売業，小売業,4
2013,28,兵庫県,2,ヨーロッパ州,220,イタリア,I,卸売業，小売業,2
2013,28,兵庫県,2,ヨーロッパ州,222,フィンランド,I,卸売業，小売業,1
2013,28,兵庫県,2,ヨーロッパ州,223,ポーランド,E,製造業,1
2013,28,兵庫県,2,ヨーロッパ州,223,ポーランド,I,卸売業，小売業,2
2013,28,兵庫県,2,ヨーロッパ州,224,ロシア,I,卸売業，小売業,1
2013,28,兵庫県,2,ヨーロッパ州,224,ロシア,M,宿泊業，飲食サービス業,1
2013,28,兵庫県,2,ヨーロッパ州,225,オーストリア,E,製造業,1
2013,28,兵庫県,2,ヨーロッパ州,225,オーストリア,I,卸売業，小売業,2
2013,28,兵庫県,2,ヨーロッパ州,227,ハンガリー,I,卸売業，小売業,1
2013,28,兵庫県,2,ヨーロッパ州,230,ギリシャ,I,卸売業，小売業,2
2013,28,兵庫県,2,ヨーロッパ州,234,トルコ,E,製造業,1
2013,28,兵庫県,2,ヨーロッパ州,245,チェコ,E,製造業,2
2013,28,兵庫県,2,ヨーロッパ州,245,チェコ,I,卸売業，小売業,2
2013,28,兵庫県,2,ヨーロッパ州,246,スロバキア,I,卸売業，小売業,1
2013,28,兵庫県,3,北アメリカ州,302,カナダ,E,製造業,4
2013,28,兵庫県,3,北アメリカ州,302,カナダ,I,卸売業，小売業,5
2013,28,兵庫県,3,北アメリカ州,304,アメリカ合衆国,E,製造業,32
2013,28,兵庫県,3,北アメリカ州,304,アメリカ合衆国,H,運輸業，郵便業,1
2013,28,兵庫県,3,北アメリカ州,304,アメリカ合衆国,I,卸売業，小売業,33
2013,28,兵庫県,3,北アメリカ州,304,アメリカ合衆国,K,不動産業，物品賃貸業,1
2013,28,兵庫県,3,北アメリカ州,304,アメリカ合衆国,L,学術研究，専門・技術サービス業,8
2013,28,兵庫県,3,北アメリカ州,304,アメリカ合衆国,M,宿泊業，飲食サービス業,1
2013,28,兵庫県,3,北アメリカ州,304,アメリカ合衆国,R,サービス業（他に分類されないもの）,1
2013,28,兵庫県,3,北アメリカ州,305,メキシコ,E,製造業,5
2013,28,兵庫県,3,北アメリカ州,305,メキシコ,I,卸売業，小売業,1
2013,28,兵庫県,3,北アメリカ州,306,グアテマラ,I,卸売業，小売業,1
